dates/tags 1 2 3 4 5 6 7 8 9 10 11 12 
20181107 nah nah nah nah nah nah nah valid valid valid valid nah
20181108 nah nah nah nah nah nah nah valid valid valid valid nah
20181109 nah nah nah nah nah nah nah valid valid valid valid nah
20181110 nah nah nah nah nah nah nah valid valid valid valid nah
20181111 nah nah nah nah nah nah nah valid valid valid valid nah
20181112 nah nah nah nah nah nah nah valid valid valid valid nah
20181113 nah nah nah nah nah nah nah valid valid valid valid nah
20181114 nah nah nah nah nah nah nah valid valid valid valid nah
20181115 nah nah nah nah nah nah nah valid valid valid valid nah
20181116 nah nah nah nah nah nah nah valid valid valid valid nah
20181117 nah nah nah nah nah nah nah valid valid valid valid nah
20181118 nah nah nah nah nah nah nah valid valid valid valid nah
20181119 nah nah nah nah nah nah nah valid valid valid valid nah
20181120 nah nah nah nah nah nah nah valid valid valid valid nah
20181121 nah nah nah nah nah nah nah valid valid valid valid nah
20181122 nah nah nah nah nah nah nah valid valid valid valid nah
20181123 nah nah nah nah nah nah nah valid valid valid valid nah
20181124 nah nah nah nah nah nah nah valid valid valid valid nah
20181125 nah nah nah nah nah nah nah valid valid valid valid nah
20181126 nah nah nah nah nah nah nah valid valid valid valid nah
20181127 nah nah nah nah nah nah nah valid valid valid valid nah
20181128 nah nah nah nah nah nah nah valid valid valid valid nah
20181129 nah nah nah nah nah nah nah valid valid valid valid nah
20181130 nah nah nah nah nah nah nah valid valid valid valid nah
20181201 nah nah nah nah nah nah nah nah valid valid valid valid
20181202 nah nah nah nah nah nah nah nah valid valid valid valid
20181203 nah nah nah nah nah nah nah nah valid valid valid valid
20181204 nah nah nah nah nah nah nah nah valid valid valid valid
20181205 nah nah nah nah nah nah nah nah valid valid valid valid
20181206 nah nah nah nah nah nah nah nah valid valid valid valid
20181207 nah nah nah nah nah nah nah nah valid valid valid valid
20181208 nah nah nah nah nah nah nah nah valid valid valid valid
20181209 nah nah nah nah nah nah nah nah valid valid valid valid
20181210 nah nah nah nah nah nah nah nah valid valid valid valid
20181211 nah nah nah nah nah nah nah nah valid valid valid valid
20181212 nah nah nah nah nah nah nah nah valid valid valid valid
20181213 nah nah nah nah nah nah nah nah valid valid valid valid
20181214 nah nah nah nah nah nah nah nah valid valid valid valid
20181215 nah nah nah nah nah nah nah nah valid valid valid valid
20181216 nah nah nah nah nah nah nah nah valid valid valid valid
20181217 nah nah nah nah nah nah nah nah valid valid valid valid
20181218 nah nah nah nah nah nah nah nah valid valid valid valid
20181219 nah nah nah nah nah nah nah nah valid valid valid valid
20181220 nah nah nah nah nah nah nah nah valid valid valid valid
20181221 nah nah nah nah nah nah nah nah valid valid valid valid
20181222 nah nah nah nah nah nah nah nah valid valid valid valid
20181223 nah nah nah nah nah nah nah nah valid valid valid valid
20181224 nah nah nah nah nah nah nah nah valid valid valid valid
20181225 nah nah nah nah nah nah nah nah valid valid valid valid
20181226 nah nah nah nah nah nah nah nah valid valid valid valid
20181227 nah nah nah nah nah nah nah nah valid valid valid valid
20181228 nah nah nah nah nah nah nah nah valid valid valid valid
20181229 nah nah nah nah nah nah nah nah valid valid valid valid
20181230 nah nah nah nah nah nah nah nah valid valid valid valid
20181231 nah nah nah nah nah nah nah nah valid valid valid valid
20190101 valid nah nah nah nah nah nah nah nah valid valid valid
20190102 valid nah nah nah nah nah nah nah nah valid valid valid
20190103 valid nah nah nah nah nah nah nah nah valid valid valid
20190104 valid nah nah nah nah nah nah nah nah valid valid valid
20190105 valid nah nah nah nah nah nah nah nah valid valid valid
20190106 valid nah nah nah nah nah nah nah nah valid valid valid
20190107 valid nah nah nah nah nah nah nah nah valid valid valid
20190108 valid nah nah nah nah nah nah nah nah valid valid valid
20190109 valid nah nah nah nah nah nah nah nah valid valid valid
20190110 valid nah nah nah nah nah nah nah nah valid valid valid
20190111 valid nah nah nah nah nah nah nah nah valid valid valid
20190112 valid nah nah nah nah nah nah nah nah valid valid valid
20190113 valid nah nah nah nah nah nah nah nah valid valid valid
20190114 valid nah nah nah nah nah nah nah nah valid valid valid
20190115 valid nah nah nah nah nah nah nah nah valid valid valid
20190116 valid nah nah nah nah nah nah nah nah valid valid valid
20190117 valid nah nah nah nah nah nah nah nah valid valid valid
20190118 valid nah nah nah nah nah nah nah nah valid valid valid
20190119 valid nah nah nah nah nah nah nah nah valid valid valid
20190120 valid nah nah nah nah nah nah nah nah valid valid valid
20190121 valid nah nah nah nah nah nah nah nah valid valid valid
20190122 valid nah nah nah nah nah nah nah nah valid valid valid
20190123 valid nah nah nah nah nah nah nah nah valid valid valid
20190124 valid nah nah nah nah nah nah nah nah valid valid valid
20190125 valid nah nah nah nah nah nah nah nah valid valid valid
20190126 valid nah nah nah nah nah nah nah nah valid valid valid
20190127 valid nah nah nah nah nah nah nah nah valid valid valid
20190128 valid nah nah nah nah nah nah nah nah valid valid valid
20190129 valid nah nah nah nah nah nah nah nah valid valid valid
20190130 valid nah nah nah nah nah nah nah nah valid valid valid
20190131 valid nah nah nah nah nah nah nah nah nah valid valid
20190201 valid valid nah nah nah nah nah nah nah nah valid valid
20190202 valid valid nah nah nah nah nah nah nah nah valid valid
20190203 valid valid nah nah nah nah nah nah nah nah valid valid
20190204 valid valid nah nah nah nah nah nah nah nah valid valid
20190205 valid valid nah nah nah nah nah nah nah nah valid valid
20190206 valid valid nah nah nah nah nah nah nah nah valid valid
20190207 valid valid nah nah nah nah nah nah nah nah valid valid
20190208 valid valid nah nah nah nah nah nah nah nah valid valid
20190209 valid valid nah nah nah nah nah nah nah nah valid valid
20190210 valid valid nah nah nah nah nah nah nah nah valid valid
20190211 valid valid nah nah nah nah nah nah nah nah valid valid
20190212 valid valid nah nah nah nah nah nah nah nah valid valid
20190213 valid valid nah nah nah nah nah nah nah nah valid valid
20190214 valid valid nah nah nah nah nah nah nah nah valid valid
20190215 valid valid nah nah nah nah nah nah nah nah valid valid
20190216 valid valid nah nah nah nah nah nah nah nah valid valid
20190217 valid valid nah nah nah nah nah nah nah nah valid valid
20190218 valid valid nah nah nah nah nah nah nah nah valid valid
20190219 valid valid nah nah nah nah nah nah nah nah valid valid
20190220 valid valid nah nah nah nah nah nah nah nah valid valid
20190221 valid valid nah nah nah nah nah nah nah nah valid valid
20190222 valid valid nah nah nah nah nah nah nah nah valid valid
20190223 valid valid nah nah nah nah nah nah nah nah valid valid
20190224 valid valid nah nah nah nah nah nah nah nah valid valid
20190225 valid valid nah nah nah nah nah nah nah nah valid valid
20190226 valid valid nah nah nah nah nah nah nah nah valid valid
20190227 valid valid nah nah nah nah nah nah nah nah valid valid
20190228 valid valid nah nah nah nah nah nah nah nah nah valid
20190301 valid valid valid nah nah nah nah nah nah nah nah valid
20190302 valid valid valid nah nah nah nah nah nah nah nah valid
20190303 valid valid valid nah nah nah nah nah nah nah nah valid
20190304 valid valid valid nah nah nah nah nah nah nah nah valid
20190305 valid valid valid nah nah nah nah nah nah nah nah valid
20190306 valid valid valid nah nah nah nah nah nah nah nah valid
20190307 valid valid valid nah nah nah nah nah nah nah nah valid
20190308 valid valid valid nah nah nah nah nah nah nah nah valid
20190309 valid valid valid nah nah nah nah nah nah nah nah valid
20190310 valid valid valid nah nah nah nah nah nah nah nah valid
20190311 valid valid valid nah nah nah nah nah nah nah nah valid
20190312 valid valid valid nah nah nah nah nah nah nah nah valid
20190313 valid valid valid nah nah nah nah nah nah nah nah valid
20190314 valid valid valid nah nah nah nah nah nah nah nah valid
20190315 valid valid valid nah nah nah nah nah nah nah nah valid
20190316 valid valid valid nah nah nah nah nah nah nah nah valid
20190317 valid valid valid nah nah nah nah nah nah nah nah valid
20190318 valid valid valid nah nah nah nah nah nah nah nah valid
20190319 valid valid valid nah nah nah nah nah nah nah nah valid
20190320 valid valid valid nah nah nah nah nah nah nah nah valid
20190321 valid valid valid nah nah nah nah nah nah nah nah valid
20190322 valid valid valid nah nah nah nah nah nah nah nah valid
20190323 valid valid valid nah nah nah nah nah nah nah nah valid
20190324 valid valid valid nah nah nah nah nah nah nah nah valid
20190325 valid valid valid nah nah nah nah nah nah nah nah valid
20190326 valid valid valid nah nah nah nah nah nah nah nah valid
20190327 valid valid valid nah nah nah nah nah nah nah nah valid
20190328 valid valid valid nah nah nah nah nah nah nah nah valid
20190329 valid valid valid nah nah nah nah nah nah nah nah valid
20190330 valid valid valid nah nah nah nah nah nah nah nah valid
20190331 valid valid valid nah nah nah nah nah nah nah nah nah
20190401 valid valid valid valid nah nah nah nah nah nah nah nah
20190402 valid valid valid valid nah nah nah nah nah nah nah nah
20190403 valid valid valid valid nah nah nah nah nah nah nah nah
20190404 valid valid valid valid nah nah nah nah nah nah nah nah
20190405 valid valid valid valid nah nah nah nah nah nah nah nah
20190406 valid valid valid valid nah nah nah nah nah nah nah nah
20190407 valid valid valid valid nah nah nah nah nah nah nah nah
20190408 valid valid valid valid nah nah nah nah nah nah nah nah
20190409 valid valid valid valid nah nah nah nah nah nah nah nah
20190410 valid valid valid valid nah nah nah nah nah nah nah nah
20190411 valid valid valid valid nah nah nah nah nah nah nah nah
20190412 valid valid valid valid nah nah nah nah nah nah nah nah
20190413 valid valid valid valid nah nah nah nah nah nah nah nah
20190414 valid valid valid valid nah nah nah nah nah nah nah nah
20190415 valid valid valid valid nah nah nah nah nah nah nah nah
20190416 valid valid valid valid nah nah nah nah nah nah nah nah
20190417 valid valid valid valid nah nah nah nah nah nah nah nah
20190418 valid valid valid valid nah nah nah nah nah nah nah nah
20190419 valid valid valid valid nah nah nah nah nah nah nah nah
20190420 valid valid valid valid nah nah nah nah nah nah nah nah
20190421 valid valid valid valid nah nah nah nah nah nah nah nah
20190422 valid valid valid valid nah nah nah nah nah nah nah nah
20190423 valid valid valid valid nah nah nah nah nah nah nah nah
20190424 valid valid valid valid nah nah nah nah nah nah nah nah
20190425 valid valid valid valid nah nah nah nah nah nah nah nah
20190426 valid valid valid valid nah nah nah nah nah nah nah nah
20190427 valid valid valid valid nah nah nah nah nah nah nah nah
20190428 valid valid valid valid nah nah nah nah nah nah nah nah
20190429 valid valid valid valid nah nah nah nah nah nah nah nah
20190430 valid valid valid valid nah nah nah nah nah nah nah nah
20190501 nah valid valid valid valid nah nah nah nah nah nah nah
20190502 nah valid valid valid valid nah nah nah nah nah nah nah
20190503 nah valid valid valid valid nah nah nah nah nah nah nah
20190504 nah valid valid valid valid nah nah nah nah nah nah nah
20190505 nah valid valid valid valid nah nah nah nah nah nah nah
20190506 nah valid valid valid valid nah nah nah nah nah nah nah
20190507 nah valid valid valid valid nah nah nah nah nah nah nah
20190508 nah valid valid valid valid nah nah nah nah nah nah nah
20190509 nah valid valid valid valid nah nah nah nah nah nah nah
20190510 nah valid valid valid valid nah nah nah nah nah nah nah
20190511 nah valid valid valid valid nah nah nah nah nah nah nah
20190512 nah valid valid valid valid nah nah nah nah nah nah nah
20190513 nah valid valid valid valid nah nah nah nah nah nah nah
20190514 nah valid valid valid valid nah nah nah nah nah nah nah
20190515 nah valid valid valid valid nah nah nah nah nah nah nah
20190516 nah valid valid valid valid nah nah nah nah nah nah nah
20190517 nah valid valid valid valid nah nah nah nah nah nah nah
20190518 nah valid valid valid valid nah nah nah nah nah nah nah
20190519 nah valid valid valid valid nah nah nah nah nah nah nah
20190520 nah valid valid valid valid nah nah nah nah nah nah nah
20190521 nah valid valid valid valid nah nah nah nah nah nah nah
20190522 nah valid valid valid valid nah nah nah nah nah nah nah
20190523 nah valid valid valid valid nah nah nah nah nah nah nah
20190524 nah valid valid valid valid nah nah nah nah nah nah nah
20190525 nah valid valid valid valid nah nah nah nah nah nah nah
20190526 nah valid valid valid valid nah nah nah nah nah nah nah
20190527 nah valid valid valid valid nah nah nah nah nah nah nah
20190528 nah valid valid valid valid nah nah nah nah nah nah nah
20190529 nah valid valid valid valid nah nah nah nah nah nah nah
20190530 nah valid valid valid valid nah nah nah nah nah nah nah
20190531 nah valid valid valid valid nah nah nah nah nah nah nah
20190601 nah nah valid valid valid valid nah nah nah nah nah nah
20190602 nah nah valid valid valid valid nah nah nah nah nah nah
20190603 nah nah valid valid valid valid nah nah nah nah nah nah
20190604 nah nah valid valid valid valid nah nah nah nah nah nah
20190605 nah nah valid valid valid valid nah nah nah nah nah nah
20190606 nah nah valid valid valid valid nah nah nah nah nah nah
